regio,jaar,type,met_schade,waarde
USA,2050,Q2,True,32653.655609981623
USA,2050,Q3,True,60024.46399899961
USA,2050,Q4,True,110337.91503778363
USA,2050,Q5,True,265748.79348640057
USA,2060,Q1,True,16364.24231125085
USA,2060,Q2,True,39413.26650086549
USA,2060,Q3,True,72450.0871945562
USA,2060,Q4,True,133178.89128482994
USA,2060,Q5,True,320761.26927611907
USA,2070,Q1,True,19723.685619516033
USA,2070,Q2,True,47504.48342889715
USA,2070,Q3,True,87323.48957882928
USA,2070,Q4,True,160519.41378622275
USA,2070,Q5,True,386610.89916576206
USA,2080,Q1,True,23737.833491470992
USA,2080,Q2,True,57172.555854252816
USA,2080,Q3,True,105095.49257190576
USA,2080,Q4,True,193188.1895762738
USA,2080,Q5,True,465293.6234850578
USA,2090,Q1,True,28525.34172591519
USA,2090,Q2,True,68703.26618781388
USA,2090,Q3,True,126291.4259022052
USA,2090,Q4,True,232150.88803509023
USA,2090,Q5,True,559135.2562806315
USA,2100,Q1,True,34223.90801666852
USA,2100,Q2,True,82428.25923169541
USA,2100,Q3,True,151520.9242679917
USA,2100,Q4,True,278528.1492660518
USA,2100,Q5,True,670834.8584809381
WAF,2020,gemiddeld,False,5755.5193
WAF,2020,gemiddeld,True,5529.39875994932
WAF,2030,gemiddeld,False,7015.945910872131
WAF,2030,gemiddeld,True,6578.356540948223
WAF,2040,gemiddeld,False,8552.398916338165
WAF,2040,gemiddeld,True,7782.610746096887
WAF,2050,gemiddeld,False,10425.32655658543
WAF,2050,gemiddeld,True,9151.342398893372
WAF,2060,gemiddeld,False,12708.414899100797
WAF,2060,gemiddeld,True,10688.437767718524
WAF,2070,gemiddeld,False,15491.486848982111
WAF,2070,gemiddeld,True,12389.319899414399
WAF,2080,gemiddeld,False,18884.03602633136
WAF,2080,gemiddeld,True,14236.556735026046
WAF,2090,gemiddeld,False,23019.534543077898
WAF,2090,gemiddeld,True,16193.842298898433
WAF,2100,gemiddeld,False,28060.68415888852
WAF,2100,gemiddeld,True,18197.825096533074
WAF,2020,Q1,False,943.6310510614575
WAF,2020,Q2,False,2029.8160364936252
WAF,2020,Q3,False,3450.262533547695
WAF,2020,Q4,False,5864.724357467823
WAF,2020,Q5,False,12615.430084684287
WAF,2030,Q1,False,1150.2809857777045
WAF,2030,Q2,False,2474.3344221016036
WAF,2030,Q3,False,4205.850775911615
WAF,2030,Q4,False,7149.066266560614
WAF,2030,Q5,False,15378.138879064134
WAF,2040,Q1,False,1402.186103089091
WAF,2040,Q2,False,3016.199853742808
WAF,2040,Q3,False,5126.908627166879
WAF,2040,Q4,False,8714.671887110144
WAF,2040,Q5,False,18745.865483483616
WAF,2050,Q1,False,1709.2570354597951
WAF,2050,Q2,False,3676.7307913014856
WAF,2050,Q3,False,6249.673008339407
WAF,2050,Q4,False,10623.136402472444
WAF,2050,Q5,False,22851.105422338846
WAF,2060,Q1,False,2083.5747885622714
WAF,2060,Q2,False,4481.914318419419
WAF,2060,Q3,False,7618.316523957585
WAF,2060,Q4,False,12949.543997457089
WAF,2060,Q5,False,27855.370000542996
WAF,2070,Q1,False,2539.8660408991655
WAF,2070,Q2,False,5463.428545047879
WAF,2070,Q3,False,9286.685332458153
WAF,2070,Q4,False,15785.4218743768
WAF,2070,Q5,False,33955.54059755128
WAF,2080,Q1,False,3096.0825313902587
WAF,2080,Q2,False,6659.888910453441
WAF,2080,Q3,False,11320.417600513647
WAF,2080,Q4,False,19242.3411821285
WAF,2080,Q5,False,41391.61451632046
WAF,2090,Q1,False,3774.1073296079685
WAF,2090,Q2,False,8118.367419627708
WAF,2090,Q3,False,13799.525887036576
WAF,2090,Q4,False,23456.306528649966
WAF,2090,Q5,False,50456.14712996863
WAF,2100,Q1,False,4600.615775253427
WAF,2100,Q2,False,9896.244583993412
WAF,2100,Q3,False,16821.54505487079
WAF,2100,Q4,False,28593.106772110903
WAF,2100,Q5,False,61505.76180586625
WAF,2020,Q1,True,906.5580517797754
WAF,2020,Q2,True,1950.0694359782783
WAF,2020,Q3,True,3314.709999234687
WAF,2020,Q4,True,5634.313412801371
WAF,2020,Q5,True,12119.800113689245
WAF,2030,Q1,True,1078.5371698765714
WAF,2030,Q2,True,2320.0084830902115
WAF,2030,Q3,True,3943.5289714955984
WAF,2030,Q4,True,6703.174088532171
WAF,2030,Q5,True,14418.993784706423
WAF,2040,Q1,True,1275.9775053385017
WAF,2040,Q2,True,2744.716380017191
WAF,2040,Q3,True,4665.443528343961
WAF,2040,Q4,True,7930.277778292784
WAF,2040,Q5,True,17058.579187406754
WAF,2050,Q1,True,1500.3843087609891
WAF,2050,Q2,True,3227.4310255058667
WAF,2050,Q3,True,5485.957420135536
WAF,2050,Q4,True,9324.979706056754
WAF,2050,Q5,True,20058.68005937298
WAF,2060,Q1,True,1752.3947430698754
WAF,2060,Q2,True,3769.52300133529
WAF,2060,Q3,True,6407.4003491075755
WAF,2060,Q4,True,10891.239878149281
WAF,2060,Q5,True,23427.814649696687
WAF,2070,Q1,True,2031.2584059306412
WAF,2070,Q2,True,4369.378139880608
WAF,2070,Q3,True,7427.028568054042
WAF,2070,Q4,True,12624.394498434993
WAF,2070,Q5,True,27155.95080844401
WAF,2080,Q1,True,2334.1172698992946
WAF,2080,Q2,True,5020.848625285158
WAF,2080,Q3,True,8534.392076417234
WAF,2080,Q4,True,14506.680752574288
WAF,2080,Q5,True,31204.87948626326
WAF,2090,Q1,True,2655.0188840880123
WAF,2090,Q2,True,5711.130321594584
WAF,2090,Q3,True,9707.72652227387
WAF,2090,Q4,True,16501.103796375482
WAF,2090,Q5,True,35495.022199674706
WAF,2100,Q1,True,2983.5766205968716
WAF,2100,Q2,True,6417.880869628738
WAF,2100,Q3,True,10909.054570040627
WAF,2100,Q4,True,18543.11010590769
WAF,2100,Q5,True,39887.51982790259
WEU,2020,gemiddeld,False,59285.9185
WEU,2020,gemiddeld,True,58894.43579436895
WEU,2030,gemiddeld,False,72269.20383576395
WEU,2030,gemiddeld,True,71453.07053986244
WEU,2040,gemiddeld,False,88095.75621325997
WEU,2040,gemiddeld,True,86581.39511934032
WEU,2050,gemiddeld,False,107388.23524918238
WEU,2050,gemiddeld,True,104779.31878277405
WEU,2060,gemiddeld,False,130905.65954183762
WEU,2060,gemiddeld,True,126637.36597002391
WEU,2070,gemiddeld,False,159573.26852723354
WEU,2070,gemiddeld,True,152851.27276517905
WEU,2080,gemiddeld,False,194518.92391502272
WEU,2080,gemiddeld,True,184238.38603104075
WEU,2090,gemiddeld,False,237117.48283579745
WEU,2090,gemiddeld,True,221755.90117998977
WEU,2100,gemiddeld,False,289044.88846003974
WEU,2100,gemiddeld,True,266520.8920998581
WEU,2020,Q1,False,12750.502388486362
WEU,2020,Q2,False,25015.47091497967
WEU,2020,Q3,False,39895.04131588344
WEU,2020,Q4,False,63625.199261908056
WEU,2020,Q5,False,124827.57722811507
WEU,2030,Q1,False,15542.7912636947
WEU,2030,Q2,False,30493.719458901363
WEU,2030,Q3,False,48631.83274952222
WEU,2030,Q4,False,77558.76287132048
WEU,2030,Q5,False,152164.12010253692
WEU,2040,Q1,False,18946.575821587103
WEU,2040,Q2,False,37171.67386528631
WEU,2040,Q3,False,59281.932755785885
WEU,2040,Q4,False,94543.69916183621
WEU,2040,Q5,False,185487.21332840458
WEU,2050,Q1,False,23095.770204522265
WEU,2050,Q2,False,45312.06302364897
WEU,2050,Q3,False,72264.34523580743
WEU,2050,Q4,False,115248.24172394136
WEU,2050,Q5,False,226107.87802770236
WEU,2060,Q1,False,28153.615004793814
WEU,2060,Q2,False,55235.15198427886
WEU,2060,Q3,False,88089.83360702397
WEU,2060,Q4,False,140486.96357569148
WEU,2060,Q5,False,275624.24163262435
WEU,2070,Q1,False,34319.09959352433
WEU,2070,Q2,False,67331.34205639828
WEU,2070,Q3,False,107381.01562522887
WEU,2070,Q4,False,171252.82468077465
WEU,2070,Q5,False,335984.41256545583
WEU,2080,Q1,False,41834.79090375051
WEU,2080,Q2,False,82076.53025750784
WEU,2080,Q3,False,130896.85886052385
WEU,2080,Q4,False,208756.23769420478
WEU,2080,Q5,False,409563.12412250706
WEU,2090,Q1,False,50996.3766733193
WEU,2090,Q2,False,100050.83239643292
WEU,2090,Q3,False,159562.54054581988
WEU,2090,Q4,False,254472.68888833484
WEU,2090,Q5,False,499255.1629409563
WEU,2100,Q1,False,62164.29860472703
WEU,2100,Q2,False,121961.40640708242
WEU,2100,Q3,False,194505.84656554167
WEU,2100,Q4,False,310200.7877959421
WEU,2100,Q5,False,608589.2577785992
WEU,2020,Q1,True,12666.306996064468
WEU,2020,Q2,True,24850.286255886782
WEU,2020,Q3,True,39631.60238956227
WEU,2020,Q4,True,63205.062983621894
WEU,2020,Q5,True,124003.30328740465
WEU,2030,Q1,True,15367.267129094078
WEU,2030,Q2,True,30149.355076212905
WEU,2030,Q3,True,48082.63536196283
WEU,2030,Q4,True,76682.89479185382
WEU,2030,Q5,True,150445.7366381299
WEU,2040,Q1,True,18620.885248958908
WEU,2040,Q2,True,36532.6948824487
WEU,2040,Q3,True,58262.87966632264
WEU,2040,Q4,True,92918.49829132733
WEU,2040,Q5,True,182298.69856494505
WEU,2050,Q1,True,22534.675825318187
WEU,2050,Q2,True,44211.240507336785
WEU,2050,Q3,True,70508.73727947545
WEU,2050,Q4,True,112448.37230751487
WEU,2050,Q5,True,220614.7570652214
WEU,2060,Q1,True,27235.641753149383
WEU,2060,Q2,True,53434.16152307346
WEU,2060,Q3,True,85217.58750366255
WEU,2060,Q4,True,135906.26320221293
WEU,2060,Q5,True,266637.2720629812
WEU,2070,Q1,True,32873.413582613146
WEU,2070,Q2,True,64495.02116046259
WEU,2070,Q3,True,102857.60930147668
WEU,2070,Q4,True,164038.82967792387
WEU,2070,Q5,True,321831.1285083838
WEU,2080,Q1,True,39623.776447684744
WEU,2080,Q2,True,77738.69586219359
WEU,2080,Q3,True,123978.8167013058
WEU,2080,Q4,True,197723.2422049311
WEU,2080,Q5,True,387917.2650529656
WEU,2090,Q1,True,47692.59242658786
WEU,2090,Q2,True,93569.07064184456
WEU,2090,Q3,True,149225.33146916932
WEU,2090,Q4,True,237986.75565903293
WEU,2090,Q5,True,466911.07400715107
WEU,2100,Q1,True,57320.10833737452
WEU,2100,Q2,True,112457.4906359667
WEU,2100,Q3,True,179348.8617684139
WEU,2100,Q4,True,286028.20528647065
WEU,2100,Q5,True,561164.5747126471
