SSP,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
SSP5,CEU,0.5338110367076495,0.5650772629097456,0.5838985996127375,0.6009016340574185,0.6177429432253774,0.6351612554341224,0.650414772771518,0.6672524388320795,0.6827611534687065,0.69711346010522,0.7135947627607877,0.7291736102507133,0.7433064798505931,0.7560392649621922,0.7693763931547569,0.7805786403694539,0.7929011123056205,0.8041033595203175,0.8141853820135448,0.8231471797853024,0.8309887528355903,0.8377101011644085,0.8433112247717569,0.8477921236576357,0.8511527978220448,0.8533932472649842,0.8545134719864539
SSP5,CHN,0.46404931715769565,0.5022267323388908,0.5294887154143721,0.5493489037682352,0.5719890575520286,0.5936216696361271,0.6101549245329443,0.6305300079064641,0.6504984355820266,0.6701022039126323,0.6894216071259314,0.70846943884813,0.7225917319640366,0.7405936227176168,0.7584765328736702,0.7717805601988224,0.7864149902564896,0.7997190175816418,0.8116926421742787,0.8223358640344004,0.8316486831620069,0.8396310995570981,0.8462831132196742,0.8516047241497351,0.8555959323472807,0.8582567378123112,0.8595871405448263
SSP5,EAF,0.28897270462252544,0.3264286107762308,0.35080089525327013,0.3762380509695929,0.40224258362209836,0.42755046005876624,0.45453398774412906,0.47926240663315706,0.5053787922086883,0.529434236909504,0.5506413900081824,0.5740374390764753,0.5939400829249039,0.6141202126902493,0.6335604504177315,0.6506760657989039,0.6695032427181936,0.6866188580993661,0.7020229119424213,0.7157154042473592,0.72769633501418,0.7379657042428834,0.7465235119334697,0.7533697580859386,0.7585044427002904,0.7619275657765249,0.7636391273146421
SSP5,INDIA,0.368644527446069,0.42702172924067006,0.461609630347448,0.491957755806396,0.51936086316331,0.540528302221148,0.56483735964119,0.588036903184075,0.610878978632112,0.629305102049872,0.652031695369027,0.670087080070551,0.691822913573429,0.708732708883762,0.7251088940803319,0.740918103403815,0.7583082336596465,0.7741174429831297,0.7883457313742646,0.8009930988330511,0.8120595453594893,0.8215450709535792,0.8294496756153208,0.8357733593447141,0.8405161221417591,0.8436779640064557,0.845258884938804
SSP5,INDO,0.37635505946438286,0.4180340330560453,0.44740205174466263,0.4730644738744837,0.5011377944827117,0.5277683820506632,0.5534016451340417,0.573606390952288,0.596804934983755,0.6196850598946665,0.641821757666743,0.6637856499022392,0.6849901740468874,0.7017083655784656,0.7220084913305316,0.7378475889582653,0.7552705963487724,0.7711096939765061,0.7853648818414665,0.7980361599436534,0.809123528283067,0.8186269868597073,0.8265465356735742,0.8328821747246676,0.8376339040129878,0.8408017235385346,0.8423856333013079
SSP5,JAP,0.713305704279604,0.734781819885676,0.752726054747351,0.771004370997491,0.789670827628503,0.8081487206124242,0.826394778782632,0.840101509690375,0.857937136390075,0.871111022149405,0.884318275527614,0.8931463293261109,0.906034522537316,0.9146713780108738,0.92328998553965,0.936242403904456,0.9504900641057425,0.9634424824705485,0.975099658998874,0.9854615936907187,0.9945282865460829,1.0,1.0,1.0,1.0,1.0,1.0
SSP5,KOR,0.744533175975615,0.765691130437564,0.783294401317024,0.802155207817509,0.8212482812720578,0.840555981164575,0.864138595014669,0.8832271537202449,0.898024953095628,0.917299321370497,0.927670520972615,0.942449530717013,0.956738496691122,0.9663130157432179,0.975811893521936,0.985019184397537,0.9951472043606981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SSP5,ME,0.3846328400426966,0.4354019169908161,0.46927212306573257,0.5019159588834915,0.5312755387806674,0.5588523101064508,0.5844525087249153,0.6091394519526041,0.6331784313128305,0.656441004914181,0.6786252659474707,0.7002016810045727,0.7190562130566154,0.7389372320588977,0.7569596370552247,0.7746970401869857,0.7942081836319228,0.8119455867636838,0.8279092495822686,0.8420991720876774,0.8545153542799101,0.8651577961589667,0.8740264977248472,0.8811214589775516,0.8864426799170798,0.889990160543432,0.8917639008566082
SSP5,MEX,0.403702031150452,0.443462403741396,0.472460272426176,0.500632899523722,0.528007285055809,0.549680312471825,0.574447780002712,0.598183217953329,0.62140950875071,0.644160790634906,0.666505464906089,0.684126722397171,0.70567564683435,0.722532931182768,0.743144841789065,0.759103791758609,0.7766586367251074,0.7926175866946513,0.8069806416672409,0.8197478016428761,0.8309190666215569,0.8404944366032833,0.8484739115880553,0.8548574915758729,0.8596451765667361,0.8628369665606449,0.8644328615575994
SSP5,NAF,0.3583261629789068,0.4008091888571094,0.43098426092509245,0.4638334422821138,0.4939633790323047,0.5224720280648062,0.5495027593672543,0.5760251771660022,0.6004983085372096,0.624549006481587,0.6474056095975834,0.6671917124177275,0.6884111688191505,0.7077937973628674,0.728170018585706,0.7458999128293755,0.765402796497412,0.7831326907410816,0.7990895955603842,0.8132735109553199,0.8256844369258886,0.8363223734720903,0.8451873205939251,0.8522792782913929,0.8575982465644938,0.8611442254132277,0.8629172148375946
SSP5,OCE,0.7287396029959353,0.7534899065980719,0.7691773433695961,0.7881130386957015,0.8022560191089257,0.8158003494189796,0.8322663992840938,0.8447607626626086,0.8536607054373841,0.8661201768322754,0.877798588607486,0.8863834759475877,0.8983825596627965,0.9062954472329475,0.917202055799321,0.9238061849116754,0.9310707269352653,0.9376748560476197,0.9436185722487387,0.9489018755386223,0.9535247659172703,0.9574872433846829,0.9607893079408601,0.9634309595858019,0.9654121983195083,0.9667330241419791,0.9673934370532146
SSP5,RCAM,0.34732166115535423,0.39329648938860046,0.4215288101362833,0.4497089960439758,0.477225091752712,0.5022422364437196,0.5270072414126364,0.5507592780375071,0.574158891755878,0.5962929228831537,0.6190757259511303,0.6396270566683802,0.6588928328286765,0.6771979605811055,0.6972497039686382,0.7154754823098145,0.7355238384851085,0.7537496168262848,0.7701528173333435,0.7847334400062845,0.797491484845108,0.8084269518498138,0.817539841020402,0.8248301523568725,0.8302978858592254,0.8339430415274607,0.8357656193615783
SSP5,RSAF,0.3277853558943366,0.358100067763527,0.3788716542603741,0.4013453811326368,0.42180967644247663,0.4446538779491269,0.46691652622125895,0.4890262509721938,0.5118896615315865,0.533724801359515,0.5533387578948763,0.5725695067337776,0.5931235543392746,0.6100175460580753,0.6269520111259365,0.6426119855940292,0.6598379575089313,0.675497931977024,0.6895919089983075,0.7021198885727816,0.7130818707004466,0.7224778553813023,0.7303078426153486,0.7365718324025857,0.7412698247430135,0.7444018196366321,0.7459678170834414
SSP5,RSAM,0.39486922225402865,0.4443851280530867,0.4760781425343347,0.5067355555724211,0.5346987428997585,0.5620509156383127,0.5880375174031425,0.6127356250107462,0.6356684402363063,0.6577509329569927,0.6798471223763177,0.6986669485074329,0.7198795602913429,0.737585938624077,0.7550933178178102,0.7718389046334151,0.7902590501305805,0.8070046369461854,0.8220756650802298,0.8354721345327137,0.8471940453036372,0.8572413973930001,0.8656141908008026,0.8723124255270446,0.877336101571726,0.880685218934847,0.8823597776164075
SSP5,RSAS,0.31956741122311194,0.35933130306712013,0.38662548257645607,0.412764431255037,0.44317554166130924,0.4723389655162138,0.49760772097601774,0.5249627328199277,0.5497022045098012,0.5751691750227738,0.5981851516237188,0.6184890199242788,0.6361789093487573,0.657430612771215,0.6741116845287889,0.692249995836201,0.7122021382743542,0.7303404495817662,0.7466649297584371,0.7611755788043668,0.7738723967195552,0.7847553835040024,0.7938245391577085,0.8010798636806733,0.806521357072897,0.8101490193343793,0.8119628504651205
SSP5,RUS,0.4657476175023148,0.5082437186910308,0.5336154926578468,0.5532364690045803,0.5754156820515375,0.5972648461272364,0.6146657043112161,0.6358360295850266,0.6536488192555561,0.6709870167497202,0.6921699129587782,0.7090854658123589,0.7255837656436717,0.7380376184012217,0.7538861597253051,0.7651380081613179,0.777515041440932,0.7887668898769448,0.7988935534693563,0.8078950322181665,0.8157713261233754,0.8225224351849831,0.8281483594029895,0.8326490987773946,0.8360246533081984,0.838275022995401,0.8394002078390023
SSP5,SAF,0.4305651,0.4596952,0.4812846,0.5023764,0.522474,0.5453108,0.5624582,0.578503,0.5982231,0.6134401,0.6327111,0.6477562,0.662443,0.6769477,0.6914829,0.7056395999999999,0.7212119699999998,0.7353686699999997,0.7481096999999997,0.7594350599999996,0.7693447499999996,0.7778387699999996,0.7849171199999996,0.7905797999999995,0.7948268099999994,0.7976581499999994,0.7990738199999994
SSP5,SEAS,0.43337819734467303,0.47500474949129157,0.5024724503016597,0.5298755081748057,0.5563356841080569,0.5802285996121248,0.6051630548865949,0.6271038057903765,0.648819249443075,0.6701851751751514,0.6891469502389189,0.7071148855630602,0.7238202984825648,0.7415427782570829,0.7577358219407846,0.7718047120816668,0.7872804912366372,0.8013493813775194,0.8140113825043134,0.8252664946170192,0.8351147177156367,0.843556051800166,0.8505904968706071,0.85621805292696,0.8604387199692246,0.863252497997401,0.8646593870114893
SSP5,STAN,0.37024842408520603,0.42964943945647727,0.46860274189246665,0.4989881767526623,0.5262552433884424,0.5486400480718349,0.5716620140165094,0.59286905682762,0.6132431307713352,0.6359219900564491,0.6558972585000237,0.6764407504007589,0.6942126031013608,0.7120530642125934,0.7309245853435624,0.7471078119876586,0.7649093612961645,0.7810925879402607,0.7956574919199473,0.8086040732352242,0.8199323318860916,0.8296422678725494,0.8377338811945975,0.8442071718522359,0.8490621398454647,0.852298785174284,0.8539171078386937
SSP5,TUR,0.46289899999999995,0.49842359999999997,0.5214759,0.5391708,0.5603959,0.5808852,0.6021236,0.6236928,0.6453467,0.6664661000000001,0.683005,0.7035799,0.7195573000000001,0.7391839,0.7542405,0.7688300000000001,0.7848784500000003,0.7994679500000005,0.8125985000000007,0.8242701000000008,0.8344827500000009,0.843236450000001,0.8505312000000012,0.8563670000000012,0.8607438500000013,0.8636617500000013,0.8651207000000013
SSP5,UKR,0.41238396874772654,0.4636490847997821,0.493237659895456,0.5219515188184954,0.5473081857462043,0.5709219136711138,0.5897506978845782,0.6124791852687083,0.631652090865122,0.6538354517351919,0.6728845728183823,0.6911868961107139,0.7089955152062467,0.7264195879809674,0.7434348705140723,0.7598127147726891,0.7778283434571676,0.7942061877157843,0.8089462475485394,0.8220485229554328,0.8335130139364646,0.8433397204916346,0.851528642620943,0.8580797803243897,0.8629931336019747,0.866268702453698,0.8679064868795597
SSP5,USA,0.7430847,0.7643672,0.7776564000000001,0.7908873,0.8040808,0.8124102,0.824835,0.8368878,0.8488397,0.8564794,0.8684366,0.8762357,0.8883576,0.8961273,0.9036636999999998,0.9113765,0.9198605800000003,0.9275733800000004,0.9345149000000006,0.9406851400000007,0.9460841000000009,0.950711780000001,0.9545681800000011,0.9576533000000012,0.9599671400000012,0.9615097000000012,0.9622809800000013
SSP5,WAF,0.27402037689536535,0.3181157899643378,0.35075265231866143,0.3812492800869574,0.4122985980572391,0.4445091909929337,0.47298915092677607,0.5010874869557752,0.5272392026224751,0.5535393637197068,0.5773414736247016,0.601376489125158,0.6218802891006884,0.6421105752175481,0.6609919519593687,0.6805438895804952,0.7020510209637343,0.7216029585848608,0.7391997024438747,0.7548412525407758,0.7685276088755644,0.7802587714482403,0.7900347402588035,0.7978555153072541,0.803721096593592,0.8076314841178174,0.80958667787993
SSP5,WEU,0.6713094119566414,0.6952516524174247,0.714261987127596,0.7318767887175478,0.748711682387962,0.7658172251672153,0.7813378796329831,0.7962261456309737,0.8107847847847218,0.8249739581304649,0.8378451970756006,0.8500637358485272,0.8624553691579228,0.8734264211458274,0.883285869233533,0.8932312660132694,0.9041712024709794,0.9141165992507158,0.9230674563524786,0.9310237737762677,0.9379855515220832,0.943952789589925,0.9489254879797933,0.9529036466916878,0.9558872657256087,0.957876345081556,0.9588708847595296
SSP5,World,0.4309064309446284,0.46975457310258917,0.49505438956515774,0.5180092561489429,0.5410614767573875,0.5624863256430042,0.5832958920617065,0.6042887643708643,0.6248772175790408,0.6443577638743321,0.6638740275421785,0.681965839408156,0.6995466414750727,0.7160647970670918,0.7321369122177291,0.7470785403902519,0.7635143313800269,0.7784559595525496,0.7919034249078202,0.8038567274458384,0.8143158671666043,0.8232808440701179,0.8307516581563793,0.8367283094253885,0.8412107978771453,0.8441991235116498,0.8456932863289021
